customer_id,signup_date,gender,age,city,state,acquisition_channel
C04345,2025-03-21,Male,28,Bhopal,Madhya Pradesh,Organic Search
C01332,2025-10-11,Female,18,Ranchi,Jharkhand,Social Media
C02018,2025-03-11,Male,45,Chennai,Tamil Nadu,Organic Search
C02483,2025-05-31,Female,30,Delhi,Delhi,Paid Ads
C01359,2025-05-18,Female,43,Hyderabad,Telangana,Social Media
C01330,2026-06-09,Male,37,Chandigarh,Chandigarh,Social Media
C02151,2024-05-03,Female,33,Pune,Maharashtra,Email
C02123,2024-09-04,Female,42,Thiruvananthapuram,Kerala,Referral
C03982,2025-03-19,Male,40,Kolkata,West Bengal,Organic Search
C01253,2025-02-11,Female,31,Gurugram,Haryana,Organic Search
C03279,2024-05-04,Male,23,Thiruvananthapuram,Kerala,Social Media
C03375,2025-07-21,Male,29,Indore,Madhya Pradesh,Referral
C02815,2026-05-06,Male,23,kochi,Kerala,Paid Ads
C01849,2025-08-25,Female,24,Jaipur,Rajasthan,Paid Ads
C03038,2025-07-31,Female,26,Nagpur,Maharashtra,Paid Ads
C00389,2025-12-20,Male,26,Udaipur,Rajasthan,Organic Search
C00236,2025-07-12,Other,22,Indore,Madhya Pradesh,Organic Search
C01078,2025-06-19,Female,18,Lucknow,Uttar Pradesh,Paid Ads
C01985,2026-04-24,,41,Bhopal,Madhya Pradesh,Organic Search
C04364,2025-12-21,Male,43,Vijayawada,Andhra Pradesh,Social Media
C03963,2025-04-21,Male,25,Patna,Bihar,Paid Ads
C00771,2025-02-04,Female,28,Coimbatore,Tamil Nadu,Social Media
C02166,2026-02-24,Male,28,Patna,Bihar,Paid Ads
C00674,2024-09-20,Male,30,Guwahati,Assam,Email
C00250,2025-02-01,Male,21,Noida,Uttar Pradesh,Social Media
C01575,2026-07-14,Male,32,Ahmedabad,Gujarat,Social Media
C03420,2025-06-20,Male,21,Vijayawada,Andhra Pradesh,Organic Search
C02082,2025-11-10,Male,29,Bhubaneswar,Odisha,Referral
C01824,2026-02-10,Male,42,Kochi,Kerala,Paid Ads
C00717,2026-07-21,Female,42,Indore,Madhya Pradesh,Paid Ads
C04681,2026-06-28,Female,29,COIMBATORE,Tamil Nadu,Paid Ads
C02049,2025-02-15,Male,27,Kolkata,West Bengal,Referral
C04179,2025-10-30,Female,23,Ahmedabad,Gujarat,Organic Search
C02725,2026-04-08,Female,20,Ranchi,Jharkhand,Paid Ads
C04534,2024-08-11,Female,22,Indore,Madhya Pradesh,Organic Search
C01461,2024-07-27,Male,29,Faridabad,Haryana,Organic Search
C01669,2026-03-09,Male,27,Jaipur,Rajasthan,Paid Ads
C02757,2025-02-12,Other,31,Chennai,Tamil Nadu,Social Media
C02001,2025-11-13,Female,27,Patna,Bihar,Email
C00405,2026-05-17,Female,24,Surat,Gujarat,Referral
C00385,2025-11-16,Male,24,Visakhapatnam,Andhra Pradesh,Social Media
C04505,2025-08-18,Female,18,Delhi,Delhi,Social Media
C02153,2025-04-25,Female,36,Mysuru,Karnataka,Organic Search
C01634,2026-02-16,Female,19,Chennai,Tamil Nadu,Organic Search
C04915,2025-06-07,Male,25,gurugram,Haryana,Paid Ads
C03926,2025-04-12,Other,25,Gurugram,Haryana,Organic Search
C04159,2026-07-03,Female,19,Bhopal,Madhya Pradesh,Organic Search
C00224,2025-07-11,Male,25,Chandigarh,Chandigarh,Paid Ads
C02194,2025-04-30,Female,34,Mysuru,Karnataka,Social Media
C03137,2025-08-23,Male,30,Hyderabad,Telangana,Social Media
C01825,2025-04-21,Female,24,Pune,Maharashtra,Paid Ads
C04613,2024-11-27,Male,26,Kolkata,West Bengal,Organic Search
C00798,2026-07-15,Male,39,coimbatore,Tamil Nadu,Organic Search
C02872,2025-07-15,Female,44,Guwahati,Assam,Referral
C00010,2025-11-01,Female,20,Bengaluru,Karnataka,Social Media
C01945,2025-08-07,Female,34,Pune,Maharashtra,Organic Search
C01839,2025-09-28,Male,31,Coimbatore,Tamil Nadu,Referral
C00256,2025-07-21,Male,27,Nagpur,Maharashtra,Organic Search
C04521,2025-04-08,Female,39,Bengaluru,Karnataka,Paid Ads
C01582,2025-07-10,Male,32,Chennai,Tamil Nadu,Social Media
C02957,2025-07-02,Male,26,Kanpur,Uttar Pradesh,Referral
C00925,2024-05-04,Male,37,Coimbatore,Tamil Nadu,Email
C04442,2026-04-03,Male,48,Mumbai,Maharashtra,Referral
C02509,2025-09-22,Female,23,Bengaluru,Karnataka,Paid Ads
C03776,2025-02-03,Female,39,Pune,Maharashtra,Referral
C04137,2025-08-23,Female,29,Guwahati,Assam,Organic Search
C02780,2026-03-29,Male,18,Coimbatore,Tamil Nadu,Paid Ads
C00540,2026-05-01,Female,20,jaipur,Rajasthan,Email
C02746,2026-04-29,Female,42,Bengaluru,Karnataka,Organic Search
C04511,2026-06-23,Male,42,Surat,Gujarat,Organic Search
C04644,2025-01-30,Female,29,Pune,Maharashtra,Paid Ads
C01146,2024-07-20,Female,22,Udaipur,Rajasthan,Paid Ads
C00668,2024-07-18,Female,43,Bengaluru,Karnataka,Organic Search
C03020,2026-02-07,Male,25,Kanpur,Uttar Pradesh,Social Media
C00358,2025-11-27,Female,30,Bhubaneswar,Odisha,Social Media
C02832,2025-09-02,,18,Kolkata,West Bengal,Organic Search
C02784,2025-08-14,Female,34,Bengaluru,Karnataka,Organic Search
C01354,2026-03-09,Female,30,kochi,Kerala,Referral
C00471,2024-11-16,Female,44,Ahmedabad,Gujarat,Paid Ads
C02704,2025-09-11,Male,37,Chandigarh,Chandigarh,Social Media
C03331,2024-12-18,Female,18,Udaipur,Rajasthan,Social Media
C03638,2026-02-20,,33,Bengaluru,Karnataka,Organic Search
C01397,2025-08-21,Male,47,bhopal,Madhya Pradesh,Organic Search
C03585,2024-11-09,Female,31,Gurugram,Haryana,Referral
C04499,2026-07-21,Male,18,Mumbai,Maharashtra,Organic Search
C03377,2024-08-07,Male,42,Pune,Maharashtra,Organic Search
C01257,2025-11-20,Male,41,Kochi,Kerala,Social Media
C03513,2026-05-21,Male,22,Visakhapatnam,Andhra Pradesh,Organic Search
C01251,2026-02-18,Other,44,Ahmedabad,Gujarat,Paid Ads
C04820,2026-06-10,Male,29,Kanpur,Uttar Pradesh,Referral
C04299,2025-09-01,Female,27,Bengaluru,Karnataka,Social Media
C03285,2026-05-07,Female,65,Bengaluru,Karnataka,Organic Search
C02934,2025-06-17,Female,37,Faridabad,Haryana,Organic Search
C04176,2025-09-01,Male,23,Nagpur,Maharashtra,Social Media
C01853,2025-10-13,Female,19,Bhubaneswar,Odisha,Paid Ads
C04882,2026-02-07,Male,38,Jaipur,Rajasthan,Referral
C02106,2025-12-15,Female,32,Gurugram,Haryana,Paid Ads
C00134,2025-07-07,Female,27,Mumbai,Maharashtra,Paid Ads
C00929,2025-01-08,Male,39,Guwahati,Assam,Organic Search
C00824,2025-04-17,Female,38,Hyderabad,Telangana,Paid Ads
C04756,2025-01-11,Male,58,Patna,Bihar,Paid Ads
C01532,2025-09-11,Male,28,Mumbai,Maharashtra,Organic Search
C01215,2024-12-22,Male,30,Kanpur,Uttar Pradesh,Paid Ads
C00505,2025-04-09,Male,23,Bengaluru,Karnataka,Paid Ads
C04286,2025-11-20,Male,39,Visakhapatnam,Andhra Pradesh,Email
C01997,2025-02-08,Female,18,Indore,Madhya Pradesh,Referral
C03073,2025-06-18,Male,24,Jaipur,Rajasthan,Paid Ads
C01959,2025-08-06,Female,32,Bhopal,Madhya Pradesh,Paid Ads
C01385,2025-04-02,Male,41,Noida,Uttar Pradesh,Referral
C00895,2025-02-02,Female,36,Hyderabad,Telangana,Organic Search
C00456,2025-05-01,Male,33,Noida,Uttar Pradesh,Paid Ads
C04649,2025-12-29,Male,31,Mysuru,Karnataka,Email
C03710,2025-04-03,Male,34,Noida,Uttar Pradesh,Organic Search
C04631,2024-10-17,Female,21,Nagpur,Maharashtra,Organic Search
C04269,2024-12-15,Female,31,Jaipur,Rajasthan,Paid Ads
C03523,2024-05-27,Female,42,Chennai,Tamil Nadu,Paid Ads
C04135,2026-07-06,Female,29,Kochi,Kerala,Organic Search
C03603,2025-09-16,Male,34,Udaipur,Rajasthan,Paid Ads
C00714,2025-11-03,Male,18,Bengaluru,Karnataka,Paid Ads
C04187,2026-04-15,Female,45,Noida,Uttar Pradesh,Paid Ads
C02215,2025-12-05,Male,40,Delhi,Delhi,Paid Ads
C02924,2026-05-13,Male,51,Bhubaneswar,Odisha,Organic Search
C01811,2025-03-03,Female,24,Kanpur,Uttar Pradesh,Organic Search
C03487,2024-04-15,Male,31,Indore,Madhya Pradesh,Organic Search
C03142,2026-03-27,Male,25,Kanpur,Uttar Pradesh,Paid Ads
C01828,2024-11-12,Female,43,udaipur,Rajasthan,Organic Search
C01156,2025-07-10,Male,33,Bengaluru,Karnataka,Referral
C01325,2026-03-10,Female,19,Kolkata,West Bengal,Paid Ads
C04313,2025-11-22,Female,52,Lucknow,Uttar Pradesh,Organic Search
C00511,2026-04-10,Male,24,Visakhapatnam,Andhra Pradesh,Paid Ads
C01681,2024-10-29,Other,37,Indore,Madhya Pradesh,Paid Ads
C00500,2024-10-26,Male,130,Kolkata,West Bengal,Paid Ads
C04627,2025-10-05,Male,43,guwahati,Assam,Social Media
C01857,2025-05-08,Male,30,Kochi,Kerala,Organic Search
C01389,2026-02-16,Male,27,Patna,Bihar,Organic Search
C03720,2025-07-16,Female,49,Surat,Gujarat,Paid Ads
C02387,2025-09-08,Female,28,Ahmedabad,Gujarat,Organic Search
C03237,2024-12-08,Male,39,Indore,Madhya Pradesh,Social Media
C01541,2025-12-04,Male,29,Bengaluru,Karnataka,Referral
C01218,2025-02-19,Male,33,Nagpur,Maharashtra,Referral
C02682,2025-01-15,Male,34,Ahmedabad,Gujarat,Paid Ads
C02994,2024-10-05,Male,38,Chennai,Tamil Nadu,Referral
C01192,2026-05-18,,31,Ahmedabad,Gujarat,Paid Ads
C01543,2025-11-11,Male,24,Faridabad,Haryana,Paid Ads
C03302,2025-12-02,Female,26,Kanpur,Uttar Pradesh,Referral
C03325,2024-10-29,Male,33,Bengaluru,Karnataka,Social Media
C02540,2024-07-13,Male,33,Ranchi,Jharkhand,Paid Ads
C00954,2025-06-01,Male,26,Nagpur,Maharashtra,Social Media
C04331,2024-09-03,Female,51,Ranchi,Jharkhand,Organic Search
C00733,2025-06-14,Female,38,Jaipur,Rajasthan,Organic Search
C01157,2024-10-31,Female,34,Surat,Gujarat,Organic Search
C03295,2026-02-27,Male,18,Jaipur,Rajasthan,Referral
C02983,2026-05-27,Female,33,Patna,Bihar,Social Media
C02157,2026-03-11,Male,46,Noida,Uttar Pradesh,Social Media
C01063,2026-03-02,Male,33,Udaipur,Rajasthan,Organic Search
C02617,2026-02-16,Male,40,Noida,Uttar Pradesh,Paid Ads
C01168,2026-04-03,Female,33,Chennai,Tamil Nadu,Social Media
C03223,2025-02-24,Male,26,Jaipur,Rajasthan,Paid Ads
C03637,2024-06-27,Female,27,Coimbatore,Tamil Nadu,Organic Search
C02939,2025-03-16,Other,32,Patna,Bihar,Email
C04492,2025-12-28,Male,30,Kolkata,West Bengal,Email
C03141,2024-12-14,Male,41,Gurugram,Haryana,Referral
C00144,2025-07-29,,34,Patna,Bihar,Paid Ads
C03578,2026-01-12,Female,18,Mumbai,Maharashtra,Referral
C02783,2025-06-03,Male,48,Nagpur,Maharashtra,Referral
C00718,2025-08-01,Male,40,Jaipur,Rajasthan,Paid Ads
C01820,2025-03-11,Female,40,Ahmedabad,,Organic Search
C02503,2026-01-30,Female,18,Mumbai,Maharashtra,Organic Search
C04361,2024-10-08,Female,21,Ahmedabad,Gujarat,Paid Ads
C04172,2026-07-25,Male,32,delhi,Delhi,Paid Ads
C00396,2025-10-16,Male,26,Udaipur,Rajasthan,Social Media
C04849,2026-01-12,Male,40,Bengaluru,Karnataka,Social Media
C04493,2026-01-06,Female,41,Kochi,Kerala,Paid Ads
C01366,2026-02-15,Female,26,Gurugram,Haryana,Social Media
C04571,2025-10-19,Male,35,Bhubaneswar,Odisha,Social Media
C00596,2024-10-30,Female,18,Lucknow,Uttar Pradesh,Paid Ads
C03953,2024-05-19,Female,18,Patna,Bihar,Organic Search
C02915,2025-08-19,Male,44,Thiruvananthapuram,Kerala,Email
C02327,2025-06-26,Male,35,Lucknow,Uttar Pradesh,Social Media
C03767,2024-08-28,Male,26,Vijayawada,Andhra Pradesh,Organic Search
C03441,2026-04-08,Male,18,Udaipur,Rajasthan,Paid Ads
C03852,2026-01-18,Female,23,Vijayawada,Andhra Pradesh,Paid Ads
C04133,2026-03-07,Female,24,Bengaluru,Karnataka,Organic Search
C04604,2025-03-29,Male,28,Chandigarh,Chandigarh,Organic Search
C02144,2025-07-02,Male,26,Kolkata,West Bengal,Organic Search
C01572,2026-05-02,Female,40,Mumbai,Maharashtra,Paid Ads
C04080,2025-04-28,Female,31,Chandigarh,Chandigarh,Social Media
C01123,2025-07-06,Female,29,Surat,Gujarat,Referral
C02787,2025-07-05,Female,33,Pune,Maharashtra,Social Media
C02968,2024-08-28,Female,22,Jaipur,Rajasthan,Social Media
C02505,2025-04-11,Male,19,Patna,Bihar,Referral
C03466,2025-08-10,Male,25,Chandigarh,Chandigarh,Organic Search
C00676,2025-06-01,,54,Udaipur,Rajasthan,Referral
C02809,2025-07-30,Male,30,Mumbai,Maharashtra,Organic Search
C03349,2026-06-11,Female,28,Kochi,Kerala,Paid Ads
C00729,2025-04-28,Female,38,Ranchi,Jharkhand,Paid Ads
C00413,2026-06-19,Female,38,Bhubaneswar,Odisha,Organic Search
C03147,2025-03-18,Female,46,RANCHI,Jharkhand,Social Media
C01517,2025-03-07,Male,32,udaipur,Rajasthan,Referral
C00826,2026-06-03,Male,21,Nagpur,Maharashtra,Social Media
C03268,2025-11-27,Female,44,Pune,Maharashtra,Organic Search
C03975,2025-06-21,Male,31,Kochi,Kerala,Organic Search
C00617,2025-05-02,Male,41,Mumbai,Maharashtra,Organic Search
C00115,2025-01-07,Female,46,Guwahati,Assam,Email
C00418,2025-12-03,Female,34,Mysuru,Karnataka,Paid Ads
C03070,2025-03-23,Female,43,Surat,Gujarat,Paid Ads
C01626,2025-08-08,Female,50,Faridabad,Haryana,Organic Search
C04963,2024-08-18,Female,40,Bhubaneswar,Odisha,Paid Ads
C04186,2024-08-06,Male,18,Udaipur,Rajasthan,Paid Ads
C02897,2024-08-02,Male,29,Coimbatore,Tamil Nadu,Organic Search
C04684,2024-10-22,Female,34,Visakhapatnam,Andhra Pradesh,Social Media
C02083,2026-03-07,Male,24,Indore,Madhya Pradesh,Social Media
C00754,2025-08-14,Male,19,Bhubaneswar,Odisha,Social Media
C02547,2024-08-10,Female,18,Lucknow,Uttar Pradesh,Email
C03970,2024-08-02,Male,32,Ahmedabad,Gujarat,Paid Ads
C03374,2024-09-20,Female,40,Mysuru,Karnataka,Organic Search
C04108,2025-10-23,Female,18,Visakhapatnam,Andhra Pradesh,Organic Search
C02445,2025-12-17,Female,37,Noida,Uttar Pradesh,Paid Ads
C04381,2025-11-05,Female,25,Patna,Bihar,Email
C01067,2025-11-22,Male,27,Gurugram,Haryana,Paid Ads
C03914,2026-04-20,Female,41,Kolkata,West Bengal,Social Media
C03499,2024-11-24,Female,31,Patna,Bihar,Organic Search
C02739,2025-11-18,Female,34,Kochi,Kerala,Paid Ads
C04001,2026-01-06,Female,37,Visakhapatnam,Andhra Pradesh,Organic Search
C01569,2026-06-18,Male,31,Chandigarh,Chandigarh,Email
C02428,2026-07-05,Male,33,Hyderabad,Telangana,Organic Search
C03747,2025-12-29,Male,48,Gurugram,Haryana,Email
C04652,2024-11-29,Female,35,Jaipur,Rajasthan,Paid Ads
C01688,2026-01-12,Female,34,Lucknow,Uttar Pradesh,Paid Ads
C00852,2025-04-23,Male,18,Jaipur,Rajasthan,Referral
C03547,2025-05-17,Male,21,Kochi,Kerala,Organic Search
C00896,2026-01-04,Male,26,Gurugram,Haryana,Referral
C04593,2025-09-12,Female,40,Indore,Madhya Pradesh,Organic Search
C00336,2024-10-03,Male,37,Visakhapatnam,Andhra Pradesh,Social Media
C02840,2025-02-10,Male,20,Jaipur,Rajasthan,Paid Ads
C03088,2024-12-03,Female,25,Kolkata,West Bengal,Email
C01349,2025-01-06,Male,28,Kochi,Kerala,Social Media
C01016,2026-04-14,Male,27,Gurugram,Haryana,Referral
C02817,2024-11-13,Female,35,Chennai,Tamil Nadu,Email
C01632,2026-01-02,Female,21,Chennai,Tamil Nadu,Organic Search
C02490,2024-12-27,Male,26,Guwahati,Assam,Social Media
C03731,2025-06-08,Male,21,Nagpur,Maharashtra,Organic Search
C03252,2025-06-07,Female,39,Mysuru,Karnataka,Social Media
C04647,2025-08-16,Male,31,Guwahati,Assam,Email
C02071,2026-03-17,Female,29,Kochi,Kerala,Organic Search
C04453,2025-03-14,Male,39,Noida,Uttar Pradesh,Organic Search
C04895,2025-07-25,Male,33,Mysuru,Karnataka,Social Media
C01636,2026-01-21,Male,38,Chandigarh,Chandigarh,Organic Search
C02480,2025-11-10,Female,40,Kochi,Kerala,Referral
C02266,2025-02-28,Male,36,Delhi,Delhi,Paid Ads
C02960,2026-06-10,Female,36,Udaipur,Rajasthan,Email
C04744,2025-02-03,Female,35,Kolkata,West Bengal,Organic Search
C03060,2025-07-11,Female,32,Vijayawada,Andhra Pradesh,Paid Ads
C02142,2024-11-20,Male,33,Coimbatore,Tamil Nadu,Email
C03119,2024-11-24,Male,43,Thiruvananthapuram,Kerala,Referral
C04846,2025-08-10,Female,36,Patna,Bihar,Email
C04046,2024-11-01,Male,48,Faridabad,Haryana,Social Media
C03357,2026-04-30,Male,34,kolkata,West Bengal,Organic Search
C02745,2025-09-01,Female,35,Ranchi,Jharkhand,Referral
C03507,2026-03-18,Male,20,Kochi,Kerala,Organic Search
C01680,2025-02-23,Female,39,Jaipur,Rajasthan,Organic Search
C04250,2024-12-03,Female,25,Indore,Madhya Pradesh,Social Media
C03148,2025-05-29,Male,43,Vijayawada,Andhra Pradesh,Social Media
C02295,2025-12-06,Male,39,Ahmedabad,Gujarat,Social Media
C00581,2026-05-13,Female,40,Delhi,Delhi,Email
C01471,2026-04-20,Female,39,Patna,Bihar,Organic Search
C04071,2025-11-07,Female,38,Udaipur,Rajasthan,Paid Ads
C03344,2025-08-24,Female,36,Faridabad,Haryana,Organic Search
C04584,2024-04-16,Female,30,Lucknow,Uttar Pradesh,Social Media
C03673,2025-02-03,Female,30,Udaipur,Rajasthan,Organic Search
C00560,2024-11-07,Female,27,Faridabad,Haryana,Referral
C02850,2025-09-17,,32,Faridabad,Haryana,Organic Search
C00513,2025-03-06,Male,18,Bhopal,Madhya Pradesh,Referral
C01082,2026-02-08,Male,42,Vijayawada,Andhra Pradesh,Organic Search
C01665,2025-09-25,Female,42,surat,Gujarat,Paid Ads
C01013,2025-12-29,Male,41,Thiruvananthapuram,Kerala,Organic Search
C01932,2025-07-01,Other,21,Vijayawada,Andhra Pradesh,Social Media
C01151,2025-12-15,Male,33,Gurugram,Haryana,Organic Search
C02839,2026-06-05,Female,43,Faridabad,Haryana,Referral
C00117,2026-04-01,Male,37,Thiruvananthapuram,Kerala,Organic Search
C00741,2026-01-24,Female,32,Visakhapatnam,Andhra Pradesh,Referral
C04819,2024-09-04,Male,40,Nagpur,Maharashtra,Email
C03676,2025-05-15,Male,39,Udaipur,Rajasthan,Referral
C00831,2025-11-13,Male,33,Vijayawada,Andhra Pradesh,Paid Ads
C00120,2025-04-01,Male,42,Indore,Madhya Pradesh,Organic Search
C04792,2026-03-10,Female,41,Noida,Uttar Pradesh,Referral
C04751,2024-09-12,Male,42,Guwahati,Assam,Email
C00636,2025-08-02,Female,25,Udaipur,Rajasthan,Paid Ads
C04466,2025-07-27,Female,36,Guwahati,Assam,Paid Ads
C04365,2024-12-21,Female,28,Chandigarh,Chandigarh,Organic Search
C04143,2025-10-16,Female,18,Ahmedabad,Gujarat,Social Media
C00992,2025-05-01,Female,27,Bhopal,Madhya Pradesh,Organic Search
C00877,2026-04-16,Male,42,MUMBAI,Maharashtra,Organic Search
C00005,2026-03-07,Female,18,Bengaluru,Karnataka,Organic Search
C03052,2025-12-13,Female,40,bengaluru,Karnataka,Social Media
C03125,2025-01-31,Female,35,Patna,Bihar,Paid Ads
C02661,2024-03-24,Male,28,Mumbai,Maharashtra,Email
C02492,2025-04-19,Female,27,Faridabad,Haryana,Organic Search
C03855,2026-03-25,Male,38,Lucknow,Uttar Pradesh,Social Media
C01716,2026-01-12,Female,24,Hyderabad,Telangana,Referral
C01149,2025-05-06,Male,25,Noida,Uttar Pradesh,Social Media
C03262,2026-03-22,Female,41,Noida,Uttar Pradesh,Paid Ads
C00575,2025-11-09,Male,34,Bhubaneswar,Odisha,Paid Ads
C03770,2025-09-03,Male,23,Ahmedabad,Gujarat,Referral
C03737,2025-02-26,Male,30,Kochi,Kerala,Social Media
C04147,2026-07-07,Male,32,Mysuru,Karnataka,Organic Search
C00854,2026-03-30,Male,26,Bengaluru,Karnataka,Referral
C01983,2026-05-11,Male,35,Delhi,Delhi,Social Media
C02775,2025-03-07,Female,41,VIJAYAWADA,Andhra Pradesh,Organic Search
C01167,2026-04-08,Male,20,Chandigarh,Chandigarh,Social Media
C00972,2025-01-24,Female,38,Mumbai,Maharashtra,Social Media
C02702,2025-06-28,Female,39,Visakhapatnam,Andhra Pradesh,Organic Search
C04496,2024-05-24,Female,39,Bhopal,Madhya Pradesh,Referral
C03848,2025-10-26,Male,25,Delhi,Delhi,Social Media
C02369,2026-04-12,Female,27,Ranchi,Jharkhand,Paid Ads
C04116,2026-03-21,Female,21,Bhopal,Madhya Pradesh,Organic Search
C04132,2024-05-17,Female,40,Pune,Maharashtra,Social Media
C02951,2024-09-23,Female,25,Mumbai,Maharashtra,Paid Ads
C00525,2026-04-12,Male,23,Chennai,Tamil Nadu,Social Media
C02456,2024-03-29,Female,44,Pune,Maharashtra,Email
C01842,2026-03-15,Female,41,CHENNAI,Tamil Nadu,Paid Ads
C00538,2025-10-10,Male,31,Guwahati,Assam,Organic Search
C02807,2025-06-28,Male,20,Lucknow,Uttar Pradesh,Paid Ads
C04342,2026-04-26,Female,30,Guwahati,Assam,Organic Search
C03176,2025-12-17,Male,35,Pune,Maharashtra,Paid Ads
C00785,2024-08-21,Male,40,Ahmedabad,Gujarat,Paid Ads
C04058,2026-06-20,Male,37,Faridabad,Haryana,Paid Ads
C01410,2026-02-09,Male,37,Kochi,Kerala,Organic Search
C02538,2025-08-25,Male,30,Hyderabad,Telangana,Organic Search
C00155,2025-06-01,Male,27,Surat,Gujarat,Social Media
C03010,2026-04-20,Male,31,Mumbai,Maharashtra,Social Media
C01687,2026-02-13,Female,18,Surat,Gujarat,Email
C02902,2024-10-30,Female,25,Udaipur,Rajasthan,Referral
C04962,2025-12-12,Female,34,Bengaluru,Karnataka,Paid Ads
C03864,2025-06-12,Female,35,Surat,Gujarat,Organic Search
C02734,2026-06-17,Male,21,Ranchi,Jharkhand,Paid Ads
C01896,2024-09-08,Female,29,Indore,Madhya Pradesh,Paid Ads
C00570,2025-06-04,Female,26,Mysuru,Karnataka,Social Media
C01817,2025-10-03,,33,Ranchi,Jharkhand,Organic Search
C02066,2026-02-05,,29,Lucknow,Uttar Pradesh,Social Media
C00128,2025-07-21,Female,38,Ahmedabad,Gujarat,Referral
C03395,2025-03-14,Male,28,Ahmedabad,Gujarat,Social Media
C03328,2026-05-17,Male,26,Hyderabad,Telangana,Paid Ads
C04999,2025-04-10,Male,34,Hyderabad,Telangana,Organic Search
C02976,2026-02-14,Male,37,Jaipur,Rajasthan,Social Media
C00981,2025-02-14,Female,24,Ahmedabad,Gujarat,Social Media
C02301,2024-05-11,Male,38,Patna,Bihar,Organic Search
C00191,2025-08-18,Female,38,JAIPUR,Rajasthan,Paid Ads
C01140,2024-09-14,Male,18,Nagpur,Maharashtra,Social Media
C00700,2025-09-11,Female,24,Thiruvananthapuram,Kerala,Paid Ads
C04793,2026-01-15,Male,26,Kochi,Kerala,Organic Search
C00607,2024-09-13,Female,28,Kochi,Kerala,Organic Search
C04277,2025-06-07,,26,Patna,Bihar,Paid Ads
C00302,2026-01-19,Female,23,Chandigarh,Chandigarh,Paid Ads
C03421,2024-04-23,Male,26,Lucknow,Uttar Pradesh,Paid Ads
C04833,2025-10-13,Female,41,Surat,Gujarat,Referral
C01061,2026-01-31,Female,20,Lucknow,Uttar Pradesh,Organic Search
C02566,2025-09-14,Male,27,Lucknow,Uttar Pradesh,Organic Search
C04674,2025-06-16,Male,,Delhi,Delhi,Organic Search
C01070,2026-07-26,Female,28,Bengaluru,Karnataka,Social Media
C02525,2025-06-29,Male,34,Kanpur,Uttar Pradesh,Organic Search
C02206,2026-01-12,Female,57,Patna,Bihar,Paid Ads
C01244,2024-10-11,Female,37,Udaipur,Rajasthan,Paid Ads
C00017,2026-06-28,Female,43,Bhubaneswar,Odisha,Social Media
C03121,2026-05-20,Female,37,Vijayawada,Andhra Pradesh,Email
C04643,2025-11-02,Female,46,Ahmedabad,Gujarat,Email
C00816,2025-05-26,Female,29,Kolkata,West Bengal,Email
C03068,2026-03-26,Male,19,Vijayawada,Andhra Pradesh,Organic Search
C04797,2025-11-03,Female,44,Bengaluru,Karnataka,Paid Ads
C00960,2024-12-14,Male,33,Surat,Gujarat,Organic Search
C00226,2024-10-31,Male,38,Chandigarh,Chandigarh,Social Media
