order_id,customer_id,order_date,payment_method,order_status,discount_amount,shipping_fee
O015374,C02197,2026-06-19,UPI,Completed,0.0,0.0
O012146,C03927,2025-08-31,Credit Card,Completed,700.81,0.0
O000160,C00643,2026-04-08,Cash on Delivery,Completed,0.0,0.0
O001590,C00732,2026-01-06,Cash on Delivery,Completed,0.0,0.0
O027324,C02889,2025-08-26,Debit Card,Completed,746.03,0.0
O015370,C02197,2026-04-13,UPI,Completed,0.0,0.0
O005566,C03246,2026-03-13,Debit Card,Completed,553.86,0.0
O023072,C02193,2026-06-27,Credit Card,Completed,0.0,0.0
O007191,C02331,2026-02-23,UPI,Completed,0.0,0.0
O023964,C03267,2026-01-31,UPI,Completed,1343.52,0.0
O010577,C04488,2026-04-20,Net Banking,Completed,0.0,0.0
O015062,C00341,2026-04-26,UPI,Completed,623.46,0.0
O013365,C02282,2025-01-04,Net Banking,Completed,261.48,0.0
O001557,C03868,2026-04-12,UPI,Completed,0.0,0.0
O002829,C02324,2026-07-18,UPI,Completed,0.0,0.0
O000437,C01555,2026-05-22,Net Banking,Completed,328.87,0.0
O022174,C02550,2025-01-28,Credit Card,Completed,0.0,0.0
O015593,C00441,2026-05-11,UPI,Returned,0.0,0.0
O027076,C04475,2026-02-16,UPI,Completed,0.0,0.0
O017973,C04818,2026-01-05,UPI,Cancelled,0.0,0.0
O002781,C03940,2026-08-15,UPI,Completed,0.0,0.0
O003702,C03504,2026-08-28,Debit Card,Completed,0.0,0.0
O005687,C00945,2026-05-28,UPI,Completed,191.64,0.0
O020350,C00039,2026-03-13,,Completed,0.0,49.0
O004728,C01336,2026-05-23,Credit Card,Completed,325.67,0.0
O017623,C02141,2025-09-07,UPI,Completed,469.28,0.0
O002952,C02634,2026-07-15,Debit Card,Completed,0.0,0.0
O023590,C04411,2026-02-20,UPI,Completed,0.0,0.0
O002556,C02618,2026-06-12,Credit Card,Cancelled,2059.81,0.0
O010351,C02645,2026-07-21,UPI,Completed,2744.08,0.0
O023652,C04207,2026-01-22,UPI,Cancelled,0.0,0.0
O017882,C00111,2026-08-08,Credit Card,Completed,0.0,0.0
O012738,C03809,2025-10-19,Debit Card,Completed,0.0,0.0
O006466,C01840,2026-08-31,Credit Card,Completed,805.13,0.0
O007356,C04406,2026-07-26,UPI,Completed,834.91,0.0
O015718,C03750,2026-06-18,Debit Card,Cancelled,0.0,0.0
O007824,C04995,2026-05-24,Cash on Delivery,Returned,0.0,0.0
O012450,C02317,2026-03-01,UPI,Completed,0.0,0.0
O025531,C02850,2025-09-22,UPI,Completed,0.0,0.0
O015272,C00116,2026-05-01,Net Banking,Completed,439.81,0.0
O005186,C02689,2025-12-24,UPI,Cancelled,0.0,0.0
O022032,C03080,2026-04-19,Cash on Delivery,Completed,1514.35,0.0
O008550,C03790,2025-03-27,UPI,Completed,899.01,0.0
O005243,C04517,2026-05-08,UPI,Completed,0.0,0.0
O018515,C00792,2026-02-14,Net Banking,Completed,0.0,0.0
O002093,C01437,2025-07-16,Net Banking,Completed,394.08,0.0
O021794,C04540,2025-12-13,Credit Card,Cancelled,0.0,0.0
O010208,C02012,2026-07-28,UPI,Completed,0.0,49.0
O011949,C02414,2025-08-16,,Completed,199.35,0.0
O000188,C01895,2025-09-28,UPI,Completed,0.0,0.0
O023902,C03901,2025-07-15,Credit Card,Completed,0.0,0.0
O020040,C00146,2025-08-15,UPI,Completed,0.0,0.0
O019811,C03827,2025-06-09,Net Banking,Returned,540.31,0.0
O024192,C03375,2026-04-20,UPI,Completed,0.0,0.0
O001382,C00492,2026-05-07,Credit Card,Completed,949.74,0.0
O024416,C00010,2026-04-29,UPI,Completed,0.0,0.0
O008606,C01187,2026-07-01,UPI,Completed,572.32,0.0
O015744,C01073,2026-03-17,UPI,Completed,0.0,0.0
O021422,C02658,2026-07-03,Debit Card,Cancelled,0.0,0.0
O021282,C00168,2025-04-19,Credit Card,Completed,0.0,0.0
O011529,C02306,2026-04-07,UPI,Completed,0.0,0.0
O019560,C01291,2026-06-15,UPI,Completed,0.0,0.0
O015039,C00835,2026-03-30,UPI,Completed,667.22,0.0
O025456,C02960,2026-06-18,Debit Card,Returned,383.07,0.0
O024678,C00824,2026-07-01,UPI,Completed,0.0,0.0
O008449,C03884,2026-08-12,UPI,Completed,0.0,0.0
O011391,C03977,2025-09-03,Debit Card,Completed,507.55,0.0
O027407,C02905,2026-02-09,Net Banking,Completed,0.0,0.0
O007296,C00331,2026-03-18,Credit Card,Completed,1878.2,0.0
O018620,C04585,2026-03-13,Credit Card,Pending,338.6,0.0
O008069,C04251,2025-09-13,Credit Card,Completed,291.05,0.0
O012936,C04279,2025-07-28,Debit Card,Completed,277.55,0.0
O009960,C02719,2026-07-09,Net Banking,Completed,0.0,0.0
O020621,C04856,2025-11-22,UPI,Completed,0.0,0.0
O023779,C01647,2026-07-13,UPI,Completed,1577.58,0.0
O024168,C01253,2025-08-22,Credit Card,Completed,0.0,0.0
O009765,C02022,2026-08-13,UPI,Completed,0.0,0.0
O000025,C03193,2026-02-07,Debit Card,Completed,0.0,0.0
O003364,C00747,2026-06-16,UPI,Completed,601.56,0.0
O001089,C04657,2026-06-12,UPI,Completed,633.68,0.0
O012867,C02098,2025-12-25,UPI,Completed,915.06,0.0
O010887,C02260,2026-06-04,UPI,Completed,0.0,0.0
O011591,C00142,2025-03-15,Net Banking,Completed,0.0,0.0
O026389,C01697,2026-02-04,UPI,Completed,215.23,0.0
O019226,C03417,2025-11-13,Credit Card,Cancelled,669.3,0.0
O010504,C03318,2026-04-22,Net Banking,Cancelled,0.0,0.0
O012307,C04044,2026-03-21,UPI,Completed,574.62,0.0
O020537,C02931,2026-06-17,UPI,Pending,14.14,49.0
O017080,C04449,2025-09-16,UPI,Completed,0.0,0.0
O015907,C01682,2026-07-07,UPI,Completed,0.0,0.0
O026425,C03724,2025-11-01,Net Banking,Completed,1036.34,0.0
O011945,C00265,2026-02-20,Debit Card,Completed,0.0,0.0
O006338,C02154,2026-04-23,Debit Card,Completed,0.0,0.0
O017612,C04784,2026-07-25,UPI,Completed,0.0,0.0
O018384,C02947,2025-10-28,Credit Card,Returned,289.02,0.0
O000277,C02875,2026-07-06,Cash on Delivery,Completed,870.78,0.0
O012414,C04972,2026-06-16,UPI,Completed,678.36,0.0
O022314,C00990,2025-04-14,UPI,Completed,0.0,0.0
O019338,C04444,2026-04-26,UPI,Completed,0.0,0.0
O020022,C04880,2026-01-14,Cash on Delivery,Completed,449.72,0.0
O003907,C04362,2025-02-01,Cash on Delivery,Completed,1086.77,0.0
O021163,C03777,2026-01-26,UPI,Completed,701.5,0.0
O005846,C01372,2025-12-13,Credit Card,Cancelled,17.37,49.0
O027474,C03172,2026-03-11,Credit Card,Completed,0.0,0.0
O020502,C02420,2026-04-07,Net Banking,Cancelled,1773.73,0.0
O001138,C04075,2025-11-02,UPI,Completed,0.0,0.0
O019152,C04401,2025-08-19,Cash on Delivery,Completed,449.13,0.0
O018109,C01110,2026-06-18,,Completed,289.91,0.0
O013325,C01779,2025-07-26,UPI,Completed,2719.43,0.0
O023365,C03745,2026-06-20,UPI,Completed,0.0,0.0
O002491,C00743,2026-07-26,Debit Card,Completed,50.29,0.0
O021827,C00452,2026-06-01,Credit Card,Completed,0.0,0.0
O016166,C00304,2025-02-05,Debit Card,Completed,0.0,0.0
O007743,C01814,2026-01-10,UPI,Completed,0.0,0.0
O014483,C00768,2026-04-01,Net Banking,Completed,0.0,0.0
O013128,C01338,2026-04-16,Net Banking,Completed,279.71,0.0
O003936,C02759,2025-12-05,Cash on Delivery,Completed,566.6,0.0
O015073,C03022,2026-06-30,UPI,Completed,0.0,0.0
O002385,C02894,2026-01-08,Net Banking,Completed,0.0,0.0
O008017,C04573,2025-11-18,Net Banking,Completed,128.86,0.0
O007085,C01223,2025-12-23,Net Banking,Completed,199.2,0.0
O016500,C01093,2025-10-10,Net Banking,Cancelled,0.0,0.0
O001864,C02693,2026-07-08,Net Banking,Completed,0.0,0.0
O015689,C03363,2026-07-15,Credit Card,Completed,0.0,0.0
O019504,C02786,2025-11-17,Credit Card,Completed,0.0,0.0
O020643,C01224,2026-03-04,Credit Card,Completed,0.0,0.0
O000365,C04814,2025-01-02,Cash on Delivery,Completed,0.0,0.0
O009095,C02604,2025-12-14,UPI,Completed,149.81,0.0
O019204,C04371,2026-01-30,UPI,Completed,249.2,0.0
O024124,C01359,2025-11-24,UPI,Completed,0.0,0.0
O023928,C01970,2026-02-28,Debit Card,Completed,0.0,0.0
O018355,C02782,2025-04-11,Debit Card,Completed,880.81,0.0
O021084,C02724,2026-03-11,Debit Card,Completed,0.0,0.0
O003803,C03541,2025-02-04,Credit Card,Completed,399.14,0.0
O015310,C04586,2025-03-09,Debit Card,Completed,0.0,0.0
O022453,C01991,2026-06-29,UPI,Completed,552.39,0.0
O003537,C01809,2026-01-18,UPI,Cancelled,244.88,0.0
O003826,C00121,2026-06-10,Debit Card,Completed,1019.72,0.0
O006643,C02118,2025-12-12,Net Banking,Cancelled,0.0,0.0
O025657,C04365,2026-02-08,Credit Card,Completed,308.28,0.0
O012992,C04821,2026-05-09,Credit Card,Completed,0.0,0.0
O018331,C03552,2026-05-14,UPI,Returned,284.84,0.0
O020879,C04199,2025-01-05,Credit Card,Cancelled,160.87,0.0
O024137,C02151,2025-04-22,Net Banking,Completed,0.0,0.0
O013528,C02067,2026-07-16,UPI,Cancelled,305.71,0.0
O007270,C02664,2025-12-27,Credit Card,Completed,0.0,0.0
O024409,C00010,2025-12-11,Net Banking,Completed,0.0,0.0
O007930,C00691,2025-10-14,Cash on Delivery,Completed,918.19,0.0
O012983,C04821,2026-01-26,Cash on Delivery,Completed,889.23,0.0
O007167,C04130,2025-12-02,UPI,Completed,0.0,0.0
O012870,C04370,2026-02-16,Cash on Delivery,Completed,0.0,0.0
O023348,C02040,2026-07-11,UPI,Cancelled,0.0,0.0
O005868,C04823,2026-07-04,Credit Card,Returned,0.0,0.0
O004762,C02750,2026-05-19,Credit Card,Completed,96.43,0.0
O000883,C01428,2026-02-07,Credit Card,Completed,951.77,0.0
O013894,C01883,2025-11-13,UPI,Completed,0.0,0.0
O025540,C00513,2025-04-04,Cash on Delivery,Completed,401.59,0.0
O000558,C03128,2026-07-29,Cash on Delivery,Pending,220.71,0.0
O001961,C00970,2026-08-06,Debit Card,Completed,0.0,0.0
O013332,C02877,2026-01-25,UPI,Completed,0.0,0.0
O001208,C04197,2026-08-01,UPI,Completed,0.0,0.0
O007685,C01190,2025-02-14,Net Banking,Completed,0.0,0.0
O016860,C01036,2026-07-03,UPI,Completed,0.0,0.0
O022923,C01866,2025-08-27,UPI,Pending,722.93,0.0
O012022,C04830,2025-09-14,Credit Card,Completed,0.0,0.0
O010486,C02389,2026-07-25,Credit Card,Completed,290.35,0.0
O019596,C04232,2026-01-26,Net Banking,Cancelled,0.0,0.0
O003631,C03651,2025-09-07,UPI,Completed,0.0,0.0
O001709,C04641,2025-04-04,UPI,Completed,0.0,0.0
O001141,C04075,2026-01-05,Net Banking,Completed,1745.61,0.0
O019547,C04047,2026-02-24,Net Banking,Completed,888.87,0.0
O006208,C04097,2026-03-23,Credit Card,Completed,0.0,0.0
O025319,C04001,2026-01-15,Credit Card,Cancelled,0.0,0.0
O020115,C00266,2026-07-02,UPI,Completed,0.0,0.0
O026621,C01708,2026-05-27,Cash on Delivery,Completed,231.9,0.0
O002661,C04574,2026-02-08,UPI,Completed,0.0,0.0
O014853,C04722,2026-05-18,Cash on Delivery,Completed,0.0,0.0
O001308,C03662,2026-07-08,Debit Card,Completed,130.27,0.0
O018952,C01266,2026-05-19,Cash on Delivery,Completed,337.3,0.0
O016213,C01474,2026-04-10,Net Banking,Completed,0.0,0.0
O012453,C02317,2026-03-01,UPI,Completed,461.96,0.0
O019219,C00356,2025-10-30,UPI,Completed,253.32,0.0
O006906,C02485,2025-06-21,Net Banking,Completed,466.97,0.0
O011928,C03867,2026-05-08,UPI,Completed,0.0,0.0
O014073,C04280,2026-07-22,Credit Card,Completed,0.0,0.0
O009430,C02752,2025-08-19,Debit Card,Completed,606.46,0.0
O002152,C01420,2025-12-29,Credit Card,Completed,0.0,0.0
O020220,C01298,2026-02-19,Credit Card,Completed,0.0,0.0
O027129,C04860,2026-02-21,Credit Card,Completed,2194.12,0.0
O022801,C00346,2026-03-22,,Completed,0.0,49.0
O025019,C00396,2026-03-07,Cash on Delivery,Completed,0.0,0.0
O013284,C04502,2026-03-31,UPI,Completed,593.21,0.0
O005005,C04064,2025-05-11,Net Banking,Completed,1021.35,0.0
O023011,C00478,2026-06-23,Debit Card,Completed,0.0,0.0
O015997,C01358,2026-06-23,UPI,Completed,171.19,0.0
O001628,C04978,2026-04-07,UPI,Completed,921.82,0.0
O019841,C00772,2026-08-23,Credit Card,Completed,0.0,0.0
O009715,C02183,2026-03-23,Credit Card,Completed,0.0,0.0
O021316,C03701,2026-06-03,UPI,Completed,0.0,0.0
O000359,C03729,2025-03-03,Credit Card,Completed,0.0,0.0
O000139,C03904,2025-10-19,UPI,Completed,625.24,0.0
O008492,C03366,2026-08-18,Cash on Delivery,Completed,0.0,0.0
O016767,C02475,2025-12-07,Credit Card,Completed,0.0,0.0
O011182,C01455,2025-07-19,Debit Card,Completed,1612.94,0.0
O000341,C01742,2025-05-11,UPI,Completed,0.0,0.0
O004858,C01296,2026-08-25,UPI,Completed,1440.51,0.0
O017824,C00208,2026-02-12,Debit Card,Completed,529.06,0.0
O009570,C03604,2026-03-26,Net Banking,Completed,176.18,0.0
O013866,C03497,2026-07-05,UPI,Completed,0.0,0.0
O017331,C02382,2026-02-27,UPI,Completed,1059.31,0.0
O010583,C03480,2026-01-13,UPI,Completed,0.0,0.0
O005499,C01925,2026-01-17,UPI,Completed,2025.75,0.0
O021301,C03359,2026-05-22,UPI,Completed,0.0,0.0
O008557,C01316,2025-07-28,Debit Card,Completed,1579.04,0.0
O010914,C01958,2025-10-31,Cash on Delivery,Completed,629.38,0.0
O001933,C04600,2026-02-03,Debit Card,Completed,0.0,0.0
O002353,C04524,2025-07-12,Net Banking,Completed,158.1,0.0
O015849,C03365,2026-04-07,UPI,Completed,0.0,0.0
O003237,C04838,2025-10-22,Net Banking,Completed,2103.73,0.0
O012356,C00344,2025-05-31,Net Banking,Cancelled,0.0,0.0
O009494,C02223,2026-03-26,UPI,Completed,320.16,0.0
O025105,C01572,2026-05-24,UPI,Completed,0.0,0.0
O003808,C03541,2025-02-28,UPI,Completed,500.74,0.0
O001937,C04600,2026-06-14,Credit Card,Cancelled,847.34,0.0
O005620,C02593,2026-01-21,UPI,Completed,0.0,0.0
O014974,C01340,2026-04-25,UPI,Completed,0.0,0.0
O020539,C02931,2026-06-27,Credit Card,Cancelled,0.0,0.0
O018801,C01031,2026-04-10,Debit Card,Completed,0.0,0.0
O024170,C01253,2025-10-03,Credit Card,Completed,307.72,0.0
O006140,C01130,2025-04-20,Credit Card,Completed,0.0,0.0
O000786,C04815,2025-10-21,UPI,Completed,394.2,0.0
O023174,C00873,2026-08-09,Cash on Delivery,Completed,488.71,0.0
O008037,C01120,2025-12-23,Net Banking,Completed,0.0,0.0
O008316,C02305,2026-03-29,Debit Card,Completed,556.5,0.0
O026812,C00710,2025-07-04,Net Banking,Completed,0.0,0.0
O022053,C01482,2026-01-05,Debit Card,Completed,0.0,0.0
O018557,C03329,2026-03-16,UPI,Completed,0.0,49.0
O002170,C01979,2026-02-02,UPI,Completed,0.0,0.0
O023013,C00478,2026-08-04,UPI,Completed,842.38,0.0
O020394,C02984,2026-06-02,UPI,Completed,0.0,0.0
O020725,C01521,2026-03-24,Net Banking,Completed,0.0,0.0
O017295,C01526,2026-05-20,Cash on Delivery,Completed,0.0,0.0
O022653,C03477,2026-05-18,UPI,Returned,0.0,0.0
O014139,C02928,2025-09-25,UPI,Pending,481.85,0.0
O018694,C00516,2025-06-18,Debit Card,Completed,0.0,0.0
O011827,C04060,2025-12-22,Cash on Delivery,Completed,0.0,0.0
O016347,C01355,2025-09-22,Cash on Delivery,Completed,0.0,0.0
O006592,C04337,2026-01-22,Credit Card,Completed,0.0,0.0
O004459,C00795,2026-07-06,Credit Card,Completed,1045.38,0.0
O014326,C04346,2026-04-13,UPI,Cancelled,1334.08,0.0
O007598,C03481,2025-10-20,UPI,Completed,0.0,0.0
O009371,C01403,2026-06-17,Net Banking,Completed,60.71,49.0
O004653,C01175,2025-11-13,Cash on Delivery,Completed,0.0,0.0
O022603,C04022,2026-06-16,Debit Card,Completed,0.0,0.0
O000443,C01671,2025-05-01,Debit Card,Completed,0.0,49.0
O019800,C03565,2025-12-13,UPI,Completed,2943.61,0.0
O009592,C01933,2025-07-18,Credit Card,Completed,451.82,0.0
O025802,C04496,2025-10-02,Net Banking,Cancelled,0.0,0.0
O024185,C03375,2025-10-22,UPI,Completed,828.83,0.0
O009650,C03486,2026-07-17,UPI,Cancelled,0.0,0.0
O024463,C04442,2026-07-15,Net Banking,Completed,0.0,49.0
O005745,C04205,2026-06-25,UPI,Cancelled,568.4,0.0
O015748,C00720,2025-10-09,Net Banking,Completed,0.0,49.0
O017439,C03856,2026-05-10,Cash on Delivery,Completed,835.39,0.0
O015846,C01476,2026-08-06,Debit Card,Completed,944.16,0.0
O020084,C00340,2025-01-25,Cash on Delivery,Completed,181.78,0.0
O011952,C00930,2025-10-10,Net Banking,Completed,1029.68,0.0
O000930,C04762,2026-04-28,Credit Card,Completed,291.91,0.0
O026399,C04500,2026-03-05,UPI,Completed,643.11,0.0
O022853,C02117,2026-04-20,Credit Card,Cancelled,686.9,0.0
O008768,C01747,2026-06-17,Credit Card,Completed,0.0,0.0
O018214,C03835,2025-10-10,Cash on Delivery,Completed,0.0,0.0
O011121,C01897,2026-03-30,Credit Card,Completed,1037.8,0.0
O014731,C04693,2026-02-28,UPI,Cancelled,0.0,0.0
O011739,C02857,2025-09-02,UPI,Completed,0.0,0.0
O013791,C02172,2026-07-24,Credit Card,Completed,0.0,0.0
O026306,C03778,2026-07-07,Credit Card,Completed,0.0,0.0
O021931,C04180,2025-12-01,UPI,Completed,421.32,0.0
O024906,C02540,2025-05-15,Credit Card,Completed,0.0,0.0
O002012,C04862,2025-10-18,UPI,Completed,598.73,0.0
O017298,C01526,2026-05-29,Net Banking,Completed,150.09,0.0
O007612,C01539,2026-04-16,UPI,Completed,0.0,0.0
O019658,C02110,2026-08-30,,Completed,0.0,0.0
O016029,C00051,2026-07-21,UPI,Completed,0.0,0.0
O024249,C02166,2026-03-20,UPI,Pending,557.29,0.0
O027329,C02889,2026-04-28,Net Banking,Completed,389.67,0.0
O018991,C00572,2025-03-03,Debit Card,Completed,0.0,0.0
O021313,C03701,2026-05-21,UPI,Completed,0.0,0.0
O006565,C01770,2025-08-10,Credit Card,Completed,539.76,0.0
O024909,C02540,2025-07-04,Credit Card,Completed,1764.29,0.0
O016391,C03436,2025-09-13,Debit Card,Completed,891.21,0.0
O011173,C00332,2025-07-14,UPI,Completed,1752.05,0.0
O007836,C02439,2026-04-22,UPI,Completed,0.0,0.0
O022968,C03069,2025-08-19,UPI,Completed,103.83,0.0
O003362,C00747,2026-06-07,Debit Card,Completed,0.0,0.0
O012967,C02744,2026-02-03,UPI,Completed,0.0,0.0
O010136,C02265,2026-05-21,Credit Card,Completed,0.0,0.0
O026671,C02161,2025-07-20,Debit Card,Cancelled,0.0,0.0
O018020,C02919,2026-06-19,Credit Card,Cancelled,0.0,0.0
O001142,C04075,2026-01-15,Credit Card,Completed,0.0,0.0
O025604,C00117,2026-05-24,UPI,Completed,874.27,0.0
O025773,C01167,2026-04-22,UPI,Completed,0.0,0.0
O015008,C01690,2026-04-13,UPI,Completed,641.98,0.0
O015435,C01094,2025-03-26,UPI,Completed,0.0,0.0
O016744,C01662,2025-11-24,UPI,Completed,0.0,0.0
O018455,C01710,2026-02-21,UPI,Completed,0.0,0.0
O003135,C00634,2026-02-06,Net Banking,Completed,0.0,0.0
O021545,C00736,2025-09-03,Cash on Delivery,Completed,0.0,0.0
O006991,C03908,2025-12-20,UPI,Completed,211.59,0.0
O019628,C00781,2025-05-18,Credit Card,Completed,0.0,0.0
O025100,C04604,2026-04-13,UPI,Completed,0.0,0.0
O018627,C01563,2026-05-10,Credit Card,Completed,313.03,0.0
O017859,C04226,2026-05-21,Net Banking,Completed,407.59,0.0
O001824,C03863,2026-01-21,Credit Card,Completed,1024.05,0.0
O010082,C01105,2026-01-27,UPI,Completed,1309.68,0.0
O003260,C02298,2026-07-26,Debit Card,Completed,170.38,0.0
O010214,C04105,2026-01-01,UPI,Pending,851.61,0.0
O004021,C01478,2025-08-23,UPI,Completed,0.0,0.0
O025934,C01817,2026-05-15,UPI,Completed,0.0,0.0
O003501,C00372,2026-04-21,UPI,Completed,106.08,0.0
O002659,C04574,2026-01-21,UPI,Completed,0.0,0.0
O022948,C02337,2025-12-18,UPI,Completed,0.0,0.0
O017515,C02200,2026-05-18,UPI,Completed,1068.33,0.0
O013750,C03560,2025-11-26,Credit Card,Completed,0.0,49.0
O010517,C01644,2026-06-23,Credit Card,Completed,0.0,0.0
O001820,C03863,2025-12-07,UPI,Completed,896.08,0.0
O007462,C01514,2026-03-02,Cash on Delivery,Completed,434.79,0.0
O005625,C02593,2026-05-20,UPI,Completed,1434.58,0.0
O017816,C03427,2025-01-17,UPI,Completed,0.0,0.0
O024944,C01063,2026-07-14,UPI,Completed,0.0,0.0
O007065,C04378,2025-03-25,UPI,Completed,0.0,0.0
O020703,C00216,2026-03-20,Cash on Delivery,Completed,0.0,0.0
O009343,C00899,2026-04-17,Net Banking,Completed,0.0,0.0
O012337,C01728,2026-01-18,Net Banking,Completed,247.63,0.0
O004670,C01540,2025-03-07,UPI,Completed,276.65,0.0
O009429,C02752,2025-08-19,Cash on Delivery,Cancelled,0.0,0.0
O005477,C02406,2026-03-05,Debit Card,Completed,0.0,0.0
O027318,C02364,2026-06-17,UPI,Completed,2324.68,0.0
O015671,C01585,2025-07-01,UPI,Completed,0.0,0.0
O001857,C01293,2026-06-16,UPI,Completed,0.0,0.0
O002283,C01659,2025-11-12,UPI,Completed,164.73,0.0
O026795,C04745,2026-03-17,Debit Card,Completed,570.78,0.0
O020393,C02984,2026-05-31,UPI,Completed,1232.28,0.0
O013393,C01755,2025-01-01,Credit Card,Completed,1554.15,0.0
O022786,C02444,2025-05-02,UPI,Completed,0.0,0.0
O006440,C03299,2025-06-29,Credit Card,Completed,762.74,0.0
O006032,C03815,2025-09-12,Debit Card,Returned,0.0,0.0
O000387,C01718,2025-10-24,Cash on Delivery,Completed,1467.37,0.0
O001629,C04978,2026-04-11,Debit Card,Completed,0.0,0.0
O011778,C04304,2026-07-05,Debit Card,Returned,1483.48,0.0
O025567,C01932,2025-08-12,Net Banking,Returned,0.0,0.0
O026627,C01708,2026-08-26,UPI,Completed,0.0,0.0
O013852,C03974,2026-07-16,Cash on Delivery,Completed,0.0,0.0
O007719,C04656,2026-03-06,Debit Card,Completed,18.12,49.0
O007545,C03101,2025-09-24,Debit Card,Cancelled,293.93,0.0
O011382,C00068,2026-06-21,UPI,Completed,1685.52,0.0
O004659,C01481,2025-03-25,Debit Card,Completed,898.94,0.0
O012498,C00371,2025-08-20,Credit Card,Completed,1120.6,0.0
O009102,C00267,2026-03-12,UPI,Completed,226.59,0.0
O010059,C01237,2026-06-17,UPI,Completed,0.0,0.0
O001843,C04292,2026-05-17,Cash on Delivery,Returned,891.69,0.0
O018882,C00886,2026-01-27,Debit Card,Completed,0.0,0.0
O016586,C04024,2025-10-24,UPI,Cancelled,0.0,0.0
O024748,C04649,2026-01-14,Credit Card,Completed,0.0,0.0
O003869,C01984,2026-03-06,Credit Card,Returned,509.2,0.0
O005055,C04121,2026-07-06,UPI,Completed,195.46,0.0
O005890,C04701,2026-03-02,UPI,Completed,0.0,0.0
O014377,C02294,2026-07-11,UPI,Completed,0.0,0.0
O019087,C03832,2026-04-03,Debit Card,Completed,35.94,49.0
O026219,C04916,2026-05-07,Debit Card,Completed,19.31,49.0
O016716,C02794,2026-03-30,UPI,Completed,0.0,0.0
O003809,C03541,2025-03-07,UPI,Completed,163.11,0.0
O024935,C03295,2026-07-24,UPI,Completed,151.23,0.0
O000936,C00152,2025-08-04,Debit Card,Completed,0.0,0.0
O010652,C00817,2026-08-14,Debit Card,Completed,176.11,0.0
O001775,C04705,2025-11-03,Credit Card,Completed,0.0,0.0
O024519,C00540,2026-06-23,Net Banking,Completed,0.0,0.0
O003745,C02105,2026-08-10,UPI,Completed,0.0,0.0
O017374,C04553,2026-05-26,Credit Card,Completed,1240.0,0.0
O005444,C02348,2025-06-05,UPI,Completed,1465.14,0.0
O025192,C04186,2025-06-26,UPI,Completed,0.0,0.0
O013970,C03567,2026-07-29,UPI,Completed,559.06,0.0
O023378,C02027,2026-04-25,Credit Card,Cancelled,664.29,0.0
O001876,C01766,2026-03-23,UPI,Completed,0.0,0.0
O022191,C00194,2025-07-06,Credit Card,Completed,0.0,0.0
O003761,C00196,2026-03-27,UPI,Returned,0.0,0.0
O025739,C03737,2025-03-02,Net Banking,Completed,1560.84,0.0
O022959,C00951,2025-08-04,UPI,Completed,66.62,0.0
O003053,C03783,2025-02-06,Debit Card,Cancelled,0.0,0.0
O020126,C03512,2025-07-08,Net Banking,Completed,0.0,0.0
O013655,C02251,2026-03-18,UPI,Completed,0.0,0.0
O013147,C03920,2025-03-30,Debit Card,Completed,0.0,0.0
O025763,C01983,2026-06-17,Credit Card,Completed,0.0,0.0
O004616,C03923,2026-07-18,UPI,Completed,103.4,0.0
O015813,C03857,2026-01-31,Debit Card,Returned,0.0,0.0
O003322,C03772,2026-06-17,Credit Card,Completed,0.0,0.0
O025024,C00396,2026-07-18,UPI,Completed,1064.06,0.0
O022631,C03031,2025-10-16,UPI,Completed,0.0,0.0
O022433,C04870,2026-04-13,Debit Card,Completed,0.0,0.0
O003312,C00894,2026-08-22,Credit Card,Completed,0.0,0.0
O024374,C03926,2025-08-14,UPI,Completed,1202.44,0.0
O024273,C01824,2026-05-12,Debit Card,Completed,260.17,0.0
O024510,C00540,2026-05-16,UPI,Completed,538.64,0.0
O026704,C03697,2026-06-30,,Completed,0.0,0.0
O012744,C03809,2026-07-15,UPI,Completed,265.56,0.0
O012872,C04829,2026-01-07,UPI,Completed,0.0,0.0
