order_item_id,order_id,product_id,quantity,unit_price,quantity_outlier
OI0017301,O008140,P0115,2,3599.0,False
OI0014168,O006597,P0078,2,2479.0,False
OI0052679,O024589,P0003,2,329.0,False
OI0021796,O010227,P0048,2,2009.0,False
OI0020313,O009535,P0003,1,329.0,False
OI0053508,O024962,P0017,1,469.0,False
OI0013477,O006278,P0125,1,3389.0,False
OI0006108,O002867,P0112,1,559.0,False
OI0054117,O025233,P0057,1,2349.0,False
OI0016428,O007729,P0034,1,309.0,False
OI0045617,O021290,P0058,1,1699.0,False
OI0015251,O007135,P0114,1,2449.0,False
OI0021354,O010008,P0097,2,3189.0,False
OI0058654,O027261,P0070,2,2019.0,False
OI0052082,O024299,P0057,1,2349.0,False
OI0050558,O023600,P0082,1,2319.0,False
OI0044514,O020748,P0061,1,3279.0,False
OI0034876,O016290,P0019,2,1249.0,False
OI0043372,O020199,P0044,2,3739.0,False
OI0052230,O024363,P0128,2,809.0,False
OI0032357,O015098,P0101,1,3329.0,False
OI0038312,O017837,P0097,1,3189.0,False
OI0033643,O015690,P0099,2,3719.0,False
OI0006878,O003240,P0087,1,2149.0,False
OI0058063,O027007,P0101,1,3329.0,False
OI0051020,O023807,P0115,1,3599.0,False
OI0001627,O000744,P0082,3,2319.0,False
OI0032876,O015335,P0036,2,2009.0,False
OI0015958,O007496,P0019,2,1249.0,False
OI0046178,O021585,P0105,1,329.0,False
OI0033745,O015739,P0037,1,279.0,False
OI0029411,O013744,P0064,1,2919.0,False
OI0036588,O017087,P0126,1,959.0,False
OI0018887,O008862,P0088,1,2659.0,False
OI0044611,O020784,P0019,2,1249.0,False
OI0003537,O001662,P0049,1,1459.0,False
OI0015702,O007345,P0039,1,3929.0,False
OI0005194,O002411,P0093,1,879.0,False
OI0017564,O008245,P0013,1,1309.0,False
OI0001019,O000466,P0113,1,1119.0,False
OI0056859,O026465,P0097,1,3189.0,False
OI0018728,O008777,P0078,1,2479.0,False
OI0022186,O010397,P0080,1,1109.0,False
OI0052339,O024415,P0019,1,1249.0,False
OI0002401,O001112,P0073,1,1649.0,False
OI0039714,O018482,P0093,1,879.0,False
OI0004647,O002192,P0099,1,3719.0,False
OI0016485,O007759,P0115,1,3599.0,False
OI0043990,O020500,P0127,1,4309.0,False
OI0044292,O020642,P0108,3,2569.0,False
OI0026652,O012507,P0081,1,1449.0,False
OI0021810,O010233,P0010,1,1259.0,False
OI0033718,O015726,P0078,1,2479.0,False
OI0029073,O013580,P0057,2,2349.0,False
OI0000911,O000410,P0078,1,2479.0,False
OI0027568,O012910,P0110,1,2369.0,False
OI0005003,O002343,P0115,2,3599.0,False
OI0005675,O002635,P0048,2,2009.0,False
OI0024909,O011708,P0078,1,2479.0,False
OI0043028,O020037,P0096,1,559.0,False
OI0021989,O010315,P0082,1,2319.0,False
OI0030867,O014424,P0095,1,1979.0,False
OI0015004,O007047,P0023,1,469.0,False
OI0051950,O024232,P0102,1,819.0,False
OI0011420,O005321,P0078,1,2479.0,False
OI0032275,O015058,P0099,3,3719.0,False
OI0012240,O005687,P0025,1,2039.0,False
OI0057676,O026809,P0020,1,2479.0,False
OI0022083,O010350,P0051,1,359.0,False
OI0016706,O007859,P0119,2,1169.0,False
OI0050359,O023513,P0102,1,819.0,False
OI0016559,O007792,P0105,1,329.0,False
OI0032010,O014954,P0128,1,809.0,False
OI0040986,O019138,P0112,1,559.0,False
OI0045373,O021160,P0019,1,1249.0,False
OI0053894,O025130,P0003,3,329.0,False
OI0024786,O011649,P0078,1,2479.0,False
OI0007255,O003414,P0118,1,1229.0,False
OI0029455,O013769,P0091,1,1059.0,False
OI0038429,O017892,P0019,1,1249.0,False
OI0048007,O022479,P0028,1,1619.0,False
OI0030670,O014339,P0048,1,2009.0,False
OI0004360,O002060,P0057,1,2349.0,False
OI0024564,O011541,P0108,1,2569.0,False
OI0047934,O022457,P0066,1,1799.0,False
OI0044499,O020739,P0003,1,329.0,False
OI0033827,O015790,P0110,1,2369.0,False
OI0039618,O018440,P0097,1,3189.0,False
OI0021613,O010132,P0005,3,3129.0,False
OI0053929,O025148,P0048,1,2009.0,False
OI0045895,O021429,P0005,1,3129.0,False
OI0050704,O023662,P0116,2,1219.0,False
OI0026484,O012435,P0095,1,1979.0,False
OI0001817,O000830,P0023,1,469.0,False
OI0014498,O006754,P0102,1,819.0,False
OI0031970,O014938,P0019,2,1249.0,False
OI0055955,O026056,P0073,1,1649.0,False
OI0044652,O020801,P0069,1,2179.0,False
OI0048763,O022819,P0078,1,2479.0,False
OI0058075,O027014,P0014,2,1249.0,False
OI0030764,O014392,P0099,2,3719.0,False
OI0036235,O016917,P0028,1,1619.0,False
OI0055985,O026076,P0115,1,3599.0,False
OI0029324,O013695,P0120,1,2359.0,False
OI0039162,O018231,P0019,1,1249.0,False
OI0027196,O012733,P0069,1,2179.0,False
OI0037889,O017645,P0029,1,719.0,False
OI0026416,O012401,P0015,1,3089.0,False
OI0005240,O002439,P0099,1,3719.0,False
OI0024674,O011595,P0095,3,1979.0,False
OI0035273,O016460,P0019,3,1249.0,False
OI0021517,O010090,P0082,1,2319.0,False
OI0043140,O020098,P0105,2,329.0,False
OI0044133,O020577,P0044,2,3739.0,False
OI0040160,O018702,P0105,2,329.0,False
OI0041723,O019458,P0097,1,3189.0,False
OI0048699,O022780,P0097,1,3189.0,False
OI0027019,O012662,P0097,1,3189.0,False
OI0025231,O011844,P0057,2,2349.0,False
OI0031195,O014577,P0019,3,1249.0,False
OI0034186,O015965,P0041,1,3489.0,False
OI0015187,O007115,P0083,1,549.0,False
OI0043715,O020366,P0127,1,4309.0,False
OI0044160,O020586,P0055,1,429.0,False
OI0010859,O005072,P0010,2,1259.0,False
OI0021283,O009972,P0067,1,279.0,False
OI0036846,O017222,P0016,1,2519.0,False
OI0021741,O010202,P0121,1,1429.0,False
OI0047924,O022453,P0048,2,2009.0,False
OI0050120,O023409,P0093,1,879.0,False
OI0039329,O018308,P0001,2,1479.0,False
OI0024029,O011299,P0031,1,2139.0,False
OI0012522,O005823,P0130,1,2989.0,False
OI0043119,O020085,P0098,3,1899.0,False
OI0008438,O003980,P0021,1,579.0,False
OI0014611,O006823,P0097,1,3189.0,False
OI0051514,O024048,P0082,1,2319.0,False
OI0057993,O026966,P0098,1,1899.0,False
OI0016480,O007755,P0059,1,4089.0,False
OI0022076,O010349,P0037,3,279.0,False
OI0002612,O001215,P0110,1,2369.0,False
OI0024796,O011654,P0021,1,579.0,False
OI0029803,O013930,P0054,1,2239.0,False
OI0036924,O017264,P0067,1,279.0,False
OI0023805,O011215,P0070,1,2019.0,False
OI0027677,O012958,P0075,1,429.0,False
OI0049451,O023119,P0080,1,1109.0,False
OI0043418,O020218,P0127,1,4309.0,False
OI0027110,O012693,P0119,1,1169.0,False
OI0005704,O002642,P0019,3,1249.0,False
OI0024510,O011516,P0004,1,439.0,False
OI0010165,O004756,P0114,1,2449.0,False
OI0054974,O025636,P0003,1,329.0,False
OI0023127,O010868,P0004,1,439.0,False
OI0058615,O027244,P0025,1,2039.0,False
OI0008852,O004155,P0052,1,549.0,False
OI0046728,O021886,P0095,3,1979.0,False
OI0031737,O014835,P0119,1,1169.0,False
OI0004792,O002248,P0106,1,2889.0,False
OI0054282,O025298,P0119,1,1169.0,False
OI0026491,O012437,P0052,2,549.0,False
OI0024470,O011490,P0017,2,469.0,False
OI0000320,O000157,P0098,1,1899.0,False
OI0009433,O004418,P0041,1,3489.0,False
OI0054520,O025412,P0097,1,3189.0,False
OI0010568,O004945,P0054,1,2239.0,False
OI0027914,O013066,P0058,1,1699.0,False
OI0005914,O002760,P0099,1,3719.0,False
OI0056150,O026156,P0082,1,2319.0,False
OI0046922,O021973,P0101,1,3329.0,False
OI0007233,O003400,P0017,1,469.0,False
OI0030217,O014126,P0099,1,3719.0,False
OI0054279,O025297,P0061,1,3279.0,False
OI0042747,O019929,P0048,1,2009.0,False
OI0009005,O004202,P0024,3,1769.0,False
OI0010171,O004759,P0028,1,1619.0,False
OI0005791,O002690,P0058,2,1699.0,False
OI0032600,O015214,P0096,1,559.0,False
OI0016998,O007993,P0058,1,1699.0,False
OI0058997,O027417,P0101,1,3329.0,False
OI0050189,O023441,P0013,1,1309.0,False
OI0020739,O009735,P0101,1,3329.0,False
OI0005807,O002699,P0093,1,879.0,False
OI0006159,O002891,P0031,1,2139.0,False
OI0001861,O000854,P0097,1,3189.0,False
OI0056099,O026135,P0114,1,2449.0,False
OI0041367,O019317,P0130,1,2989.0,False
OI0005431,O002530,P0101,1,3329.0,False
OI0010303,O004812,P0036,1,2009.0,False
OI0048784,O022830,P0079,3,2439.0,False
OI0047024,O022028,P0078,1,2479.0,False
OI0045793,O021376,P0078,1,2479.0,False
OI0019044,O008929,P0102,1,819.0,False
OI0023881,O011242,P0089,2,1829.0,False
OI0053746,O025062,P0124,3,1249.0,False
OI0051425,O024004,P0097,1,3189.0,False
OI0018644,O008734,P0079,1,2439.0,False
OI0003465,O001640,P0005,1,3129.0,False
OI0049912,O023307,P0027,2,3309.0,False
OI0055779,O025990,P0028,2,1619.0,False
OI0058950,O027396,P0013,3,1309.0,False
OI0030869,O014426,P0040,1,1099.0,False
OI0012530,O005828,P0013,1,1309.0,False
OI0040643,O018963,P0066,2,1799.0,False
OI0038894,O018109,P0019,1,1249.0,False
OI0050462,O023555,P0043,3,539.0,False
OI0007044,O003324,P0070,1,2019.0,False
OI0034294,O016016,P0060,1,2269.0,False
OI0013865,O006453,P0101,1,3329.0,False
OI0023260,O010946,P0046,2,659.0,False
OI0043979,O020495,P0010,1,1259.0,False
OI0027269,O012764,P0127,1,4309.0,False
OI0051799,O024175,P0025,2,2039.0,False
OI0006058,O002836,P0075,1,429.0,False
OI0036725,O017159,P0071,2,3389.0,False
OI0007211,O003391,P0060,1,2269.0,False
OI0023403,O011004,P0119,1,1169.0,False
OI0028468,O013332,P0070,3,2019.0,False
OI0050937,O023767,P0115,2,3599.0,False
OI0022073,O010348,P0041,3,3489.0,False
OI0012469,O005801,P0019,2,1249.0,False
OI0010185,O004767,P0070,3,2019.0,False
OI0046002,O021493,P0046,1,659.0,False
OI0000052,O000029,P0098,1,1899.0,False
OI0013783,O006410,P0042,1,1039.0,False
OI0042692,O019905,P0118,1,1229.0,False
OI0006719,O003163,P0034,1,309.0,False
OI0037098,O017331,P0082,1,2319.0,False
OI0047501,O022269,P0082,1,2319.0,False
OI0048123,O022517,P0039,3,3929.0,False
OI0007148,O003366,P0052,1,549.0,False
OI0010538,O004933,P0003,1,329.0,False
OI0044046,O020525,P0044,1,3739.0,False
OI0010511,O004919,P0054,1,2239.0,False
OI0007445,O003507,P0009,1,1739.0,False
OI0028209,O013211,P0076,2,3209.0,False
OI0050390,O023527,P0098,1,1899.0,False
OI0008555,O004038,P0126,2,959.0,False
OI0010221,O004775,P0058,2,1699.0,False
OI0049578,O023166,P0019,1,1249.0,False
OI0013455,O006272,P0090,2,1419.0,False
OI0003824,O001781,P0068,3,3319.0,False
OI0051673,O024126,P0081,1,1449.0,False
OI0038109,O017743,P0091,3,1059.0,False
OI0023447,O011033,P0115,1,3599.0,False
OI0048792,O022833,P0032,1,2129.0,False
OI0047584,O022305,P0061,2,3279.0,False
OI0031270,O014613,P0116,1,1219.0,False
OI0007972,O003759,P0048,1,2009.0,False
OI0049820,O023259,P0069,1,2179.0,False
OI0015448,O007225,P0010,2,1259.0,False
OI0003870,O001803,P0093,1,879.0,False
OI0049048,O022936,P0078,1,2479.0,False
OI0026520,O012449,P0054,1,2239.0,False
OI0046525,O021764,P0120,1,2359.0,False
OI0035362,O016501,P0082,1,2319.0,False
OI0021828,O010240,P0105,2,329.0,False
OI0029070,O013579,P0047,3,1979.0,False
OI0020797,O009762,P0095,3,1979.0,False
OI0031324,O014636,P0099,1,3719.0,False
OI0008485,O004006,P0019,1,1249.0,False
OI0045481,O021231,P0032,1,2129.0,False
OI0021035,O009866,P0051,3,359.0,False
OI0043953,O020477,P0123,1,309.0,False
OI0006051,O002831,P0127,1,4309.0,False
OI0040935,O019114,P0013,3,1309.0,False
OI0042472,O019801,P0044,1,3739.0,False
OI0032671,O015239,P0056,3,1669.0,False
OI0014299,O006662,P0089,1,1829.0,False
OI0025545,O011982,P0031,1,2139.0,False
OI0009706,O004525,P0086,1,1059.0,False
OI0010266,O004791,P0019,1,1249.0,False
OI0055277,O025780,P0071,1,3389.0,False
OI0040405,O018813,P0029,1,719.0,False
OI0020599,O009665,P0110,1,2369.0,False
OI0030899,O014437,P0070,1,2019.0,False
OI0045517,O021253,P0078,1,2479.0,False
OI0010565,O004944,P0003,1,329.0,False
OI0003599,O001690,P0069,1,2179.0,False
OI0013411,O006253,P0078,1,2479.0,False
OI0055166,O025725,P0005,1,3129.0,False
OI0038165,O017762,P0119,1,1169.0,False
OI0006201,O002910,P0033,1,929.0,False
OI0054143,O025244,P0066,1,1799.0,False
OI0015596,O007304,P0097,1,3189.0,False
OI0044071,O020543,P0101,1,3329.0,False
OI0003000,O001387,P0013,1,1309.0,False
OI0004747,O002236,P0057,1,2349.0,False
OI0054732,O025528,P0019,1,1249.0,False
OI0041301,O019285,P0019,1,1249.0,False
OI0009553,O004456,P0123,1,309.0,False
OI0048130,O022521,P0046,2,659.0,False
OI0031128,O014551,P0034,1,309.0,False
OI0015766,O007385,P0095,1,1979.0,False
OI0038460,O017904,P0032,2,2129.0,False
OI0028021,O013112,P0017,1,469.0,False
OI0058745,O027300,P0083,3,549.0,False
OI0057509,O026748,P0078,1,2479.0,False
OI0020726,O009727,P0022,1,379.0,False
OI0003018,O001396,P0126,1,959.0,False
OI0007632,O003599,P0044,1,3739.0,False
OI0046299,O021641,P0005,1,3129.0,False
OI0024883,O011694,P0048,1,2009.0,False
OI0036844,O017221,P0078,2,2479.0,False
OI0016361,O007693,P0010,1,1259.0,False
OI0042433,O019792,P0023,3,469.0,False
OI0057876,O026902,P0032,1,2129.0,False
OI0006488,O003059,P0115,1,3599.0,False
OI0043076,O020060,P0105,1,329.0,False
OI0012962,O006038,P0063,3,1079.0,False
OI0045211,O021070,P0066,1,1799.0,False
OI0058792,O027318,P0076,1,3209.0,False
OI0046385,O021685,P0077,1,759.0,False
OI0036264,O016931,P0080,2,1109.0,False
OI0002420,O001121,P0080,1,1109.0,False
OI0046218,O021606,P0019,1,1249.0,False
OI0014714,O006883,P0023,2,469.0,False
OI0001486,O000684,P0061,1,3279.0,False
OI0058909,O027376,P0023,2,469.0,False
OI0024037,O011305,P0019,1,1249.0,False
OI0027975,O013091,P0041,2,3489.0,False
OI0005989,O002798,P0119,1,1169.0,False
OI0004268,O002008,P0080,1,1109.0,False
OI0023053,O010827,P0115,1,3599.0,False
OI0017060,O008025,P0081,1,1449.0,False
OI0059052,O027450,P0119,1,1169.0,False
OI0016408,O007720,P0050,1,339.0,False
OI0032845,O015327,P0082,3,2319.0,False
OI0016925,O007964,P0001,1,1479.0,False
OI0035815,O016714,P0106,1,2889.0,False
OI0002037,O000933,P0009,1,1739.0,False
OI0003066,O001424,P0097,1,3189.0,False
OI0030049,O014044,P0003,1,329.0,False
OI0021782,O010221,P0073,1,1649.0,False
OI0053876,O025119,P0082,1,2319.0,False
OI0023483,O011057,P0095,1,1979.0,False
OI0039144,O018227,P0097,2,3189.0,False
OI0040640,O018961,P0054,1,2239.0,False
OI0055113,O025702,P0028,2,1619.0,False
OI0054289,O025300,P0048,1,2009.0,False
OI0039696,O018474,P0097,1,3189.0,False
OI0001042,O000478,P0058,1,1699.0,False
OI0025569,O011995,P0004,1,439.0,False
OI0056313,O026221,P0115,1,3599.0,False
OI0025990,O012182,P0043,1,539.0,False
OI0016499,O007767,P0036,2,2009.0,False
OI0039760,O018504,P0097,1,3189.0,False
OI0037019,O017306,P0010,1,1259.0,False
OI0040319,O018766,P0075,2,429.0,False
OI0041191,O019238,P0121,3,1429.0,False
OI0034270,O016001,P0066,1,1799.0,False
OI0036622,O017106,P0052,2,549.0,False
OI0005814,O002704,P0099,1,3719.0,False
OI0057574,O026771,P0048,2,2009.0,False
OI0054790,O025558,P0027,1,3309.0,False
OI0040413,O018819,P0028,1,1619.0,False
OI0015368,O007193,P0128,1,809.0,False
OI0043664,O020335,P0126,2,959.0,False
OI0055956,O026057,P0019,1,1249.0,False
OI0029091,O013588,P0130,1,2989.0,False
OI0056158,O026158,P0061,1,3279.0,False
OI0036367,O016980,P0096,1,559.0,False
OI0042040,O019611,P0047,1,1979.0,False
OI0031160,O014562,P0116,1,1219.0,False
OI0034249,O015989,P0099,1,3719.0,False
OI0047531,O022285,P0070,1,2019.0,False
OI0007411,O003485,P0127,2,4309.0,False
OI0015537,O007268,P0105,1,329.0,False
OI0054834,O025578,P0108,1,2569.0,False
OI0016079,O007558,P0097,2,3189.0,False
OI0039047,O018181,P0037,2,279.0,False
OI0032850,O015329,P0094,1,1249.0,False
OI0029264,O013670,P0047,2,1979.0,False
OI0053642,O025021,P0114,1,2449.0,False
OI0022704,O010642,P0036,1,2009.0,False
OI0013454,O006272,P0010,1,1259.0,False
OI0037806,O017617,P0041,2,3489.0,False
OI0027361,O012807,P0010,1,1259.0,False
OI0029678,O013869,P0099,1,3719.0,False
OI0051278,O023941,P0005,1,3129.0,False
OI0030954,O014467,P0041,1,3489.0,False
OI0013081,O006097,P0128,2,809.0,False
OI0053519,O024967,P0115,1,3599.0,False
OI0046507,O021756,P0080,1,1109.0,False
OI0027181,O012724,P0099,1,3719.0,False
OI0018165,O008519,P0037,1,279.0,False
OI0046871,O021946,P0012,1,1679.0,False
OI0036158,O016889,P0061,2,3279.0,False
OI0028879,O013507,P0119,2,1169.0,False
OI0003823,O001780,P0019,2,1249.0,False
OI0028372,O013293,P0058,2,1699.0,False
OI0038363,O017865,P0041,3,3489.0,False
OI0039552,O018417,P0019,1,1249.0,False
OI0029059,O013575,P0115,1,3599.0,False
OI0011245,O005239,P0127,1,4309.0,False
OI0006684,O003150,P0058,1,1699.0,False
OI0049596,O023177,P0031,2,2139.0,False
OI0055356,O025802,P0108,2,2569.0,False
OI0044441,O020706,P0110,1,2369.0,False
OI0010248,O004785,P0071,1,3389.0,False
OI0037813,O017620,P0003,2,329.0,False
OI0045981,O021481,P0056,1,1669.0,False
OI0003839,O001788,P0115,1,3599.0,False
OI0006352,O002979,P0008,1,359.0,False
OI0036000,O016810,P0059,1,4089.0,False
OI0033357,O015562,P0060,2,2269.0,False
OI0014341,O006684,P0078,1,2479.0,False
OI0018299,O008570,P0082,1,2319.0,False
OI0012772,O005952,P0118,1,1229.0,False
OI0029882,O013970,P0050,2,339.0,False
OI0000635,O000276,P0078,1,2479.0,False
OI0021958,O010297,P0023,1,469.0,False
OI0024175,O011359,P0094,2,1249.0,False
OI0048174,O022547,P0076,1,3209.0,False
OI0016992,O007991,P0060,3,2269.0,False
OI0024261,O011406,P0066,1,1799.0,False
OI0054985,O025641,P0019,1,1249.0,False
OI0047508,O022274,P0041,2,3489.0,False
OI0036048,O016834,P0051,1,359.0,False
OI0009067,O004236,P0023,3,469.0,False
OI0019200,O008992,P0052,3,549.0,False
OI0015612,O007309,P0060,2,2269.0,False
OI0004924,O002314,P0098,3,1899.0,False
OI0017111,O008054,P0128,1,809.0,False
OI0057843,O026886,P0023,1,469.0,False
OI0002348,O001091,P0127,1,4309.0,False
OI0058682,O027272,P0065,1,339.0,False
OI0032443,O015139,P0076,1,3209.0,False
OI0047681,O022351,P0072,2,2649.0,False
OI0014295,O006658,P0048,2,2009.0,False
OI0052758,O024623,P0095,1,1979.0,False
OI0023093,O010849,P0013,1,1309.0,False
OI0051525,O024052,P0041,1,3489.0,False
OI0041629,O019413,P0050,1,339.0,False
OI0035802,O016709,P0097,1,3189.0,False
OI0018813,O008825,P0028,1,1619.0,False
OI0020013,O009393,P0082,1,2319.0,False
OI0005290,O002470,P0035,1,469.0,False
OI0017733,O008301,P0108,1,2569.0,False
OI0011967,O005564,P0032,1,2129.0,False
OI0024880,O011693,P0115,1,3599.0,False
OI0023448,O011033,P0106,1,2889.0,False
OI0026845,O012584,P0082,3,2319.0,False
OI0031739,O014837,P0020,1,2479.0,False
OI0042664,O019891,P0119,1,1169.0,False
OI0031590,O014760,P0099,1,3719.0,False
OI0040612,O018940,P0052,1,549.0,False
OI0012027,O005593,P0066,1,1799.0,False
OI0027760,O013008,P0119,1,1169.0,False
OI0008563,O004040,P0097,1,3189.0,False
OI0043748,O020380,P0097,1,3189.0,False
OI0034387,O016069,P0048,1,2009.0,False
OI0029715,O013885,P0097,1,3189.0,False
OI0007046,O003325,P0082,1,2319.0,False
OI0035054,O016370,P0042,2,1039.0,False
OI0004275,O002009,P0115,3,3599.0,False
OI0057590,O026774,P0044,3,3739.0,False
OI0021696,O010179,P0106,1,2889.0,False
OI0010412,O004868,P0085,1,359.0,False
OI0054042,O025187,P0073,1,1649.0,False
OI0001951,O000889,P0086,1,1059.0,False
OI0021214,O009945,P0048,1,2009.0,False
OI0010929,O005102,P0041,1,3489.0,False
OI0051616,O024103,P0082,2,2319.0,False
OI0050531,O023587,P0058,2,1699.0,False
OI0021976,O010305,P0029,1,719.0,False
OI0033837,O015795,P0097,1,3189.0,False
OI0020045,O009406,P0026,1,4869.0,False
OI0018962,O008893,P0060,2,2269.0,False
OI0046239,O021611,P0101,1,3329.0,False
OI0031816,O014879,P0001,1,1479.0,False
OI0018855,O008846,P0019,1,1249.0,False
OI0002275,O001050,P0076,1,3209.0,False
OI0011160,O005201,P0048,1,2009.0,False
OI0012939,O006033,P0115,2,3599.0,False
OI0045214,O021071,P0105,1,329.0,False
OI0034034,O015891,P0088,3,2659.0,False
OI0012387,O005762,P0130,2,2989.0,False
OI0022994,O010797,P0097,1,3189.0,False
OI0035614,O016622,P0099,1,3719.0,False
OI0019423,O009103,P0005,1,3129.0,False
OI0028980,O013543,P0078,1,2479.0,False
OI0022081,O010350,P0048,3,2009.0,False
OI0056076,O026122,P0091,1,1059.0,False
OI0051667,O024124,P0105,1,329.0,False
OI0041543,O019369,P0027,1,3309.0,False
OI0052536,O024521,P0070,1,2019.0,False
OI0056352,O026241,P0044,1,3739.0,False
OI0024742,O011621,P0029,1,719.0,False
OI0000348,O000170,P0050,2,339.0,False
OI0043908,O020454,P0129,2,1419.0,False
OI0002261,O001045,P0091,1,1059.0,False
OI0006278,O002950,P0053,1,2309.0,False
OI0000592,O000262,P0080,2,1109.0,False
OI0059005,O027424,P0010,1,1259.0,False
OI0042688,O019902,P0053,1,2309.0,False
OI0025147,O011803,P0028,1,1619.0,False
OI0017862,O008364,P0031,1,2139.0,False
OI0024757,O011631,P0036,1,2009.0,False
OI0008745,O004117,P0004,1,439.0,False
OI0035051,O016369,P0118,1,1229.0,False
OI0019347,O009061,P0001,1,1479.0,False
OI0041798,O019490,P0110,2,2369.0,False
OI0015488,O007245,P0052,2,549.0,False
OI0011020,O005144,P0034,1,309.0,False
OI0000256,O000125,P0120,1,2359.0,False
OI0015946,O007488,P0105,1,329.0,False
OI0028489,O013338,P0012,1,1679.0,False
OI0007284,O003421,P0075,1,429.0,False
OI0012971,O006040,P0099,1,3719.0,False
OI0032016,O014956,P0082,2,2319.0,False
OI0001422,O000648,P0042,1,1039.0,False
OI0055348,O025800,P0047,1,1979.0,False
OI0020898,O009812,P0069,2,2179.0,False
OI0051758,O024155,P0064,1,2919.0,False
OI0027208,O012739,P0093,3,879.0,False
OI0016492,O007763,P0034,1,309.0,False
OI0020102,O009437,P0118,1,1229.0,False
OI0023087,O010844,P0028,1,1619.0,False
OI0016801,O007902,P0054,3,2239.0,False
OI0039285,O018283,P0099,1,3719.0,False
OI0058647,O027258,P0001,2,1479.0,False
OI0000247,O000121,P0059,1,4089.0,False
OI0048400,O022647,P0078,1,2479.0,False
OI0015067,O007066,P0113,1,1119.0,False
OI0050760,O023683,P0127,1,4309.0,False
OI0058607,O027240,P0073,1,1649.0,False
OI0030777,O014396,P0013,1,1309.0,False
OI0014677,O006861,P0118,1,1229.0,False
OI0014194,O006607,P0019,2,1249.0,False
OI0029656,O013861,P0097,1,3189.0,False
OI0008776,O004131,P0029,1,719.0,False
OI0017668,O008282,P0124,2,1249.0,False
OI0037375,O017438,P0115,3,3599.0,False
OI0054074,O025206,P0095,1,1979.0,False
OI0016117,O007576,P0102,1,819.0,False
OI0023950,O011266,P0063,2,1079.0,False
OI0057244,O026644,P0061,3,3279.0,False
OI0032808,O015315,P0014,2,1249.0,False
OI0014180,O006601,P0071,3,3389.0,False
OI0026092,O012237,P0093,1,879.0,False
OI0021144,O009911,P0082,1,2319.0,False
OI0042320,O019737,P0073,1,1649.0,False
OI0028085,O013147,P0041,1,3489.0,False
OI0046704,O021871,P0001,1,1479.0,False
OI0050204,O023447,P0013,1,1309.0,False
OI0028014,O013108,P0114,1,2449.0,False
OI0027145,O012707,P0061,2,3279.0,False
